,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300
YBR007C,,0.0833333333333,0.0241666666667,0.03,0.0283333333333,0.015,0.02,0.0183333333333,,,,
YBR008C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
YBR009C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR010W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR011C,0.237063492063,0.233611111111,0.13158008658,0.133624338624,0.135698924731,0.0947196261682,0.0965517241379,0.0951090342679,0.186396396396,0.188888888889,0.225797101449,0.179126984127
YBR012C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR013C,,0.0683333333333,0.0308333333333,0.0233333333333,0.0291666666667,0.0176666666667,0.00833333333333,0.0183333333333,0.045,0.0533333333333,,0.0383333333333
YBR014C,0.14,0.151666666667,0.0716666666667,0.07375,0.08125,0.0526666666667,0.0466666666667,0.0495833333333,0.105,0.115,0.138333333333,0.102222222222
YBR015C,0.075,0.0861111111111,0.034,0.0373958333333,0.0416666666667,0.0245238095238,0.0267708333333,0.0287179487179,0.057,0.0608333333333,0.0783333333333,0.057
YBR016W,0.18,0.179166666667,0.0933333333333,0.0930555555556,0.102333333333,0.0644047619048,0.0678787878788,0.0745833333333,0.141333333333,0.144444444444,0.158333333333,0.135416666667
YBR017C,0.08,0.0616666666667,0.0366666666667,0.0316666666667,0.0376666666667,0.0241666666667,0.0245238095238,0.0231481481481,0.0555555555556,0.055,0.0666666666667,0.0477777777778
YBR019C,,,,0.0,,,,,,,,
YBR020W,,,0.0,,,0.0,0.0,0.0,0.0,,,
YBR021W,,0.0816666666667,0.0391666666667,0.0383333333333,0.0333333333333,0.0266666666667,0.0275,0.0266666666667,0.065,,,0.0716666666667
YBR022W,,,0.0533333333333,0.0683333333333,0.055,0.04125,0.0472222222222,0.0433333333333,0.09,0.0983333333333,,0.0933333333333
YBR023C,0.0625,0.065,0.0280555555556,0.0283333333333,0.0283333333333,0.017962962963,0.0168333333333,0.0160416666667,0.0475,0.0394444444444,0.0458333333333,0.0477777777778
YBR024W,0.11,,0.0675,0.07,0.0616666666667,0.0466666666667,0.0388888888889,0.0383333333333,,0.0766666666667,0.106666666667,0.0983333333333
YBR025C,0.195416666667,0.204545454545,0.104476190476,0.106822916667,0.111726190476,0.0717231638418,0.0720833333333,0.0731,0.152246376812,0.153650793651,0.188444444444,0.143712121212
YBR026C,0.131666666667,0.120833333333,0.0608333333333,0.0675,0.0661111111111,0.0458333333333,0.055,0.0433333333333,0.0941666666667,0.0766666666667,0.11,0.0922222222222
YBR027C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
YBR028C,,0.06,0.0258333333333,0.0383333333333,0.0358333333333,0.0166666666667,0.0229166666667,0.0236666666667,0.0466666666667,0.0566666666667,0.07,0.06
YBR029C,0.095,0.106666666667,0.0375,0.0475,0.0472222222222,0.0225,0.0266666666667,0.0241666666667,0.0633333333333,0.0666666666667,,0.0683333333333
YBR030W,0.0633333333333,0.0616666666667,0.02,0.0266666666667,0.0258333333333,0.0163333333333,0.0127777777778,0.0155555555556,0.0391666666667,0.0394444444444,0.07,0.0375
YBR031W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR033W,,,,,,0.0,,0.0,0.0,,,
YBR034C,0.123333333333,0.125,0.0661111111111,0.0708333333333,0.0616666666667,0.04625,0.0387037037037,0.0393333333333,0.0925,0.0938888888889,0.115833333333,0.0916666666667
YBR035C,0.141666666667,0.149166666667,0.0747619047619,0.0841666666667,0.0797222222222,0.0511904761905,0.052,0.0544444444444,0.11875,0.112777777778,0.148333333333,0.115555555556
YBR036C,0.0883333333333,0.0916666666667,0.0413888888889,0.0423333333333,0.0513333333333,0.0275,0.030625,0.0288095238095,0.0658333333333,0.0711111111111,0.0875,0.055
YBR037C,,0.09,0.0408333333333,0.055,0.0533333333333,0.0345833333333,0.0308333333333,0.0354166666667,0.0758333333333,0.0783333333333,0.113333333333,0.0733333333333
YBR038W,,,0.0333333333333,0.0466666666667,0.0416666666667,0.0183333333333,0.03,0.02875,0.0716666666667,0.0663888888889,0.0927777777778,0.0594444444444
YBR039W,0.18,0.176666666667,0.0866666666667,0.0929166666667,0.099,0.0654166666667,0.07,0.0563333333333,0.13,0.136666666667,0.156666666667,0.131111111111
YBR040W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR041W,0.075,0.0833333333333,0.0461111111111,0.0341666666667,0.0341666666667,0.0236666666667,0.0209523809524,0.02625,0.0716666666667,0.0616666666667,0.0833333333333,0.0583333333333
YBR042C,,0.065,0.0333333333333,0.03,0.0258333333333,0.0127777777778,0.015,0.0172222222222,0.0441666666667,0.0533333333333,0.055,0.05
YBR043C,0.0316666666667,0.035,0.0125,0.01125,0.0120833333333,0.0069696969697,0.00809523809524,0.0102083333333,0.025,0.02,0.0291666666667,0.0175
YBR044C,0.0583333333333,,0.025,0.0158333333333,0.0233333333333,0.0144444444444,0.0125,0.00944444444444,0.025,0.0275,0.0533333333333,0.0283333333333
YBR045C,,,0.0,,0.0,,,,,,,
YBR046C,,0.146666666667,0.075,0.0658333333333,0.0754166666667,0.0455555555556,0.053,0.0503333333333,0.121666666667,0.118333333333,0.155,0.115
YBR047W,,,0.0483333333333,,0.0466666666667,,0.0383333333333,0.0375,0.0833333333333,0.085,0.113333333333,
YBR048W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR049C,,0.121666666667,0.04,0.0577777777778,0.0605555555556,0.03875,0.0366666666667,0.03875,0.0816666666667,0.08,0.118333333333,
YBR052C,0.139166666667,0.138333333333,0.0720833333333,0.075,0.0744444444444,0.0472916666667,0.0459523809524,0.0478571428571,0.107333333333,0.113333333333,0.145,0.102777777778
YBR053C,0.1475,0.158333333333,0.0788888888889,0.084,0.0725,0.05125,0.0516666666667,0.05,0.120833333333,0.111666666667,0.151666666667,0.0994444444444
YBR054W,0.195,,,0.113333333333,0.095,0.0666666666667,0.05,,,,,0.1325
YBR055C,,0.0316666666667,0.0183333333333,0.025,0.0211111111111,0.0116666666667,0.0183333333333,0.0129166666667,0.0466666666667,0.0358333333333,0.0666666666667,0.025
YBR056W,0.111666666667,0.108333333333,0.0483333333333,0.0583333333333,0.05625,0.0309523809524,0.02875,0.0313888888889,0.0691666666667,0.0691666666667,0.106666666667,0.0705555555556
YBR056W-A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
YBR057C,,,0.05,0.035,0.04,0.0316666666667,0.03,0.0266666666667,,,,0.0716666666667
YBR058C,0.0933333333333,,0.0466666666667,0.04,0.0266666666667,0.0266666666667,0.0283333333333,0.0216666666667,,,,0.0616666666667
YBR058C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR059C,0.0708333333333,0.0741666666667,0.0338888888889,0.0355555555556,0.0366666666667,0.019,0.0181666666667,0.0195833333333,0.0441666666667,0.0577777777778,0.0744444444444,0.0475
YBR060C,0.0683333333333,0.0666666666667,0.0241666666667,0.0233333333333,0.0275,0.015,0.0166666666667,0.025,0.0533333333333,0.045,0.0633333333333,0.0366666666667
YBR061C,0.136666666667,0.131666666667,0.0708333333333,0.06,0.075,0.0383333333333,0.0461111111111,0.0416666666667,0.0966666666667,0.0966666666667,0.116666666667,0.09
YBR062C,,,0.065,0.0616666666667,0.0816666666667,0.0438888888889,0.0441666666667,0.0466666666667,0.108333333333,0.1075,0.146666666667,0.0916666666667
YBR063C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR065C,,,,,,,0.0166666666667,0.0116666666667,,,,
YBR066C,0.111666666667,,0.05,0.0516666666667,0.07,0.045,0.0308333333333,0.0366666666667,0.08,0.08,0.121666666667,0.08
YBR067C,0.22962962963,0.232916666667,0.133939393939,0.138333333333,0.140833333333,0.0995833333333,0.0933333333333,0.1025,0.178333333333,0.189333333333,0.216666666667,0.181666666667
YBR068C,0.0873333333333,0.0844444444444,0.0404545454545,0.0424358974359,0.0417708333333,0.0260344827586,0.0257407407407,0.0284482758621,0.0663333333333,0.0630769230769,0.0840476190476,0.0627083333333
YBR069C,0.0683333333333,0.0716666666667,0.036,0.0244444444444,0.0316666666667,0.01875,0.0227777777778,0.0184722222222,0.059,0.0493333333333,0.0727777777778,0.0495238095238
YBR070C,0.085,0.0625,0.0333333333333,0.0277777777778,0.0363333333333,0.0213333333333,0.0158333333333,0.03,,,0.0733333333333,0.045
YBR071W,0.153333333333,0.155,0.0820833333333,0.0833333333333,0.075,,0.05,0.05,,,,0.105555555556
YBR072W,0.188333333333,0.196666666667,0.12,0.112222222222,0.106666666667,0.0711111111111,0.0872222222222,0.085,0.154166666667,0.166666666667,,0.151666666667
YBR073W,0.045,0.0566666666667,0.0283333333333,0.0241666666667,0.0175,0.0125,0.0133333333333,0.0161111111111,0.0316666666667,,,0.0333333333333
YBR074W,0.0608333333333,0.0683333333333,0.0223333333333,0.03375,0.0354166666667,0.021,0.0169444444444,0.0191666666667,0.055,0.0441666666667,0.0733333333333,0.04125
YBR076C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR077C,0.118333333333,0.135,0.0558333333333,0.065,0.0645833333333,0.0401388888889,0.0354761904762,0.0375925925926,0.0816666666667,0.09,0.105833333333,0.0816666666667
YBR078W,0.217916666667,0.222261904762,0.120666666667,0.126132075472,0.128192090395,0.0836414565826,0.0846723646724,0.086709039548,0.172936507937,0.175581395349,0.209083333333,0.166476190476
YBR079C,0.13,0.130333333333,0.0629761904762,0.0617647058824,0.0579166666667,0.0392361111111,0.0437654320988,0.0441666666667,0.0915277777778,0.0901515151515,0.118888888889,0.0863888888889
YBR080C,0.13,0.125833333333,0.0591666666667,0.0575,0.0620833333333,0.0454166666667,0.0416666666667,0.047,0.0944444444444,0.0825,0.12,0.0941666666667
YBR081C,,0.0583333333333,0.0291666666667,0.02,0.0266666666667,0.0157142857143,0.0108333333333,0.02125,0.0383333333333,0.0408333333333,0.0633333333333,0.0372222222222
YBR082C,0.220333333333,0.226944444444,0.137222222222,0.138684210526,0.144351851852,0.0987179487179,0.103489583333,0.100583333333,0.189722222222,0.1845,0.220208333333,0.177222222222
YBR083W,,0.11,0.0366666666667,0.0433333333333,0.0383333333333,0.0275,0.0241666666667,0.0283333333333,,,0.0783333333333,0.0625
YBR084C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR084W,0.0666666666667,0.0753333333333,0.0346666666667,0.0385897435897,0.0357692307692,0.0237333333333,0.0240151515152,0.0257471264368,0.0565,0.0546296296296,0.0786111111111,0.0525
YBR085C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR085W,,,,0.065,0.0733333333333,0.0408333333333,0.045,0.0483333333333,0.085,,,
YBR086C,0.0583333333333,0.0633333333333,0.035,0.0283333333333,0.0263333333333,0.0138095238095,0.0201666666667,0.023125,0.0425,0.0422222222222,0.0666666666667,0.0441666666667
YBR087W,,,0.0427777777778,0.0566666666667,0.0516666666667,0.03,0.0327777777778,0.0325,0.0716666666667,0.0916666666667,0.095,0.0833333333333
YBR088C,0.165833333333,0.16,0.0850793650794,0.0870588235294,0.08625,0.0606666666667,0.0579166666667,0.0558333333333,0.125,0.136666666667,0.151666666667,0.111666666667
YBR089C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR090C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR091C,0.101666666667,,0.0433333333333,0.045,0.0508333333333,0.0311111111111,0.029,0.0356666666667,0.0716666666667,0.065,0.101666666667,0.0725
YBR092C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR093C,,,,,,0.0,,,,,,
YBR094W,,0.0966666666667,0.0416666666667,0.0433333333333,0.0416666666667,0.0288888888889,0.0294444444444,0.0358333333333,0.0566666666667,0.075,0.0833333333333,0.0766666666667
YBR095C,,,0.0383333333333,0.0333333333333,0.0433333333333,0.0283333333333,0.0216666666667,0.03,,0.0833333333333,,0.0583333333333
YBR096W,0.105,0.109166666667,0.0436666666667,0.05625,0.0497222222222,0.0356944444444,0.032962962963,0.0347916666667,0.0705555555556,0.0758333333333,0.114166666667,0.0756666666667
YBR097W,,,0.0133333333333,0.015,0.015,,0.00666666666667,0.0225,,0.0166666666667,0.05,
YBR098W,,,,0.0175,,0.0258333333333,0.015,,,0.0466666666667,,
YBR099C,,,,,,0.0,,0.0,,,,
YBR101C,0.108333333333,0.123333333333,0.065,0.0583333333333,0.0595833333333,0.0383333333333,0.0366666666667,0.0383333333333,0.100833333333,0.0838888888889,0.126666666667,0.0775
YBR102C,,0.0816666666667,0.0316666666667,0.0416666666667,0.0516666666667,0.0225,0.0194444444444,0.035,0.06,0.06,,0.0583333333333
YBR103W,,,,0.0275,0.0366666666667,0.0211111111111,0.0216666666667,0.0183333333333,0.0483333333333,0.0583333333333,,0.05
YBR104W,0.0883333333333,0.0983333333333,0.0525,0.0469047619048,0.047380952381,0.0310606060606,0.0271666666667,0.0342424242424,0.0711111111111,0.06625,0.095,0.0638888888889
YBR105C,0.0733333333333,,0.0316666666667,0.0333333333333,0.035,0.0266666666667,0.0241666666667,0.0225,0.0633333333333,0.0516666666667,0.0716666666667,0.045
YBR106W,0.158939393939,0.163205128205,0.0819379844961,0.0863194444444,0.0873412698413,0.0563483146067,0.0560049019608,0.0605251141553,0.122469135802,0.121538461538,0.153444444444,0.117525252525
YBR108W,0.0866666666667,0.0983333333333,0.0466666666667,0.0366666666667,0.0466666666667,0.0233333333333,0.0238888888889,0.0238888888889,0.06,0.07,0.09,0.0683333333333
YBR109C,0.171388888889,0.172291666667,0.0892,0.0930392156863,0.0988596491228,0.064512195122,0.064,0.0628828828829,0.131282051282,0.131363636364,0.159375,0.122333333333
YBR110W,0.07,0.0666666666667,0.0291666666667,0.0327777777778,0.0322222222222,0.025,0.0211111111111,0.024,0.05,0.0583333333333,0.0691666666667,0.045
YBR111C,0.141111111111,0.146666666667,0.0744444444444,0.0702380952381,0.0736666666667,0.0468333333333,0.0483333333333,0.0504166666667,0.101111111111,0.107666666667,0.133888888889,0.0961111111111
YBR111W-A,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR112C,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
YBR114W,0.0533333333333,,0.02,0.0233333333333,0.0383333333333,0.0141666666667,0.0183333333333,0.0116666666667,0.0466666666667,0.0383333333333,,0.035
YBR115C,0.101666666667,0.104444444444,0.0492424242424,0.0498484848485,0.0567948717949,0.0332051282051,0.0331746031746,0.0340579710145,0.0764583333333,0.081,0.109,0.07375
YBR116C,,,,,,,,0.0,0.0,,,
YBR117C,,,,,,,,0.0,0.0,,,
YBR118W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR119W,,,0.035,0.0383333333333,,0.0166666666667,0.0258333333333,0.0225,,0.075,,
YBR120C,,,0.0683333333333,,,0.0483333333333,0.0475,0.055,,,,
YBR121C,0.146666666667,0.150277777778,0.0735,0.0770454545455,0.0790151515152,0.0490196078431,0.0508914728682,0.052,0.1125,0.113111111111,0.155555555556,0.106888888889
YBR122C,0.124166666667,0.13,0.0554166666667,0.0733333333333,0.062,0.037380952381,0.0418181818182,0.0422916666667,0.09,0.085,0.1125,0.087
YBR123C,,,0.0516666666667,0.04,0.0441666666667,0.0283333333333,0.02625,0.0222222222222,0.06,0.0708333333333,0.08,0.0483333333333
YBR125C,0.0833333333333,0.0783333333333,0.0383333333333,0.0366666666667,0.025,0.0170833333333,0.0179166666667,0.0256666666667,0.0533333333333,,0.0875,0.0516666666667
YBR126C,0.15,0.140833333333,0.0794444444444,0.0752380952381,0.07875,0.052380952381,0.0528571428571,0.0529166666667,0.111333333333,0.113333333333,0.133333333333,0.104
YBR126W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR126W-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR127C,0.157833333333,0.15625,0.078380952381,0.0782323232323,0.0805,0.0521818181818,0.0514583333333,0.0541666666667,0.116031746032,0.1171875,0.145384615385,0.113913043478
YBR128C,,,,,,0.0266666666667,,,,,,
YBR129C,,,0.025,0.025,,0.005,,0.0133333333333,,0.0433333333333,,0.0383333333333
YBR130C,0.07,,0.0388888888889,0.0333333333333,0.0325,0.0209523809524,0.0241666666667,0.023125,0.0555555555556,0.0525,0.0683333333333,0.0538888888889
YBR131W,,,0.0333333333333,0.0166666666667,0.0316666666667,0.0266666666667,0.0141666666667,0.0175,0.0316666666667,,0.07,
YBR132C,,,0.0233333333333,0.02,0.0416666666667,0.0166666666667,0.0208333333333,0.025,,,,
YBR133C,0.0266666666667,0.0291666666667,0.0183333333333,0.0141666666667,0.0166666666667,0.00979166666667,0.0116666666667,0.00966666666667,0.0325,0.0294444444444,0.0425,0.0261111111111
YBR135W,0.131666666667,,0.0683333333333,0.0583333333333,0.0666666666667,0.0472222222222,0.0383333333333,0.05,0.111666666667,0.0983333333333,0.128333333333,0.0966666666667
YBR136W,,,0.0133333333333,0.0127777777778,0.01,0.00333333333333,0.00555555555556,0.00416666666667,0.015,0.0133333333333,,0.0122222222222
YBR137W,0.163333333333,0.171666666667,0.0838888888889,0.095,0.0933333333333,0.0591666666667,0.0572222222222,0.0583333333333,0.129166666667,0.135,0.168333333333,0.1325
YBR138C,,,,0.0433333333333,0.0366666666667,0.0277777777778,0.025,0.0358333333333,0.0733333333333,0.0666666666667,0.09,
YBR139W,0.0983333333333,,0.0533333333333,0.05,0.0483333333333,0.03,0.0325,0.0325,0.0566666666667,0.0683333333333,0.09,0.0644444444444
YBR140C,0.035,0.025,0.0123333333333,0.01,0.00733333333333,0.00770833333333,0.00527777777778,0.00766666666667,0.0211111111111,0.02,0.0291666666667,0.0172222222222
YBR141C,,,,,0.0466666666667,,0.0275,0.0358333333333,,,,0.0733333333333
YBR142W,0.0983333333333,0.085,0.045,0.0408333333333,0.0458333333333,0.0183333333333,0.03,0.0297916666667,0.0741666666667,0.0572222222222,0.0933333333333,0.0633333333333
YBR143C,0.145555555556,0.152,0.0771875,0.0759375,0.0789215686275,0.053125,0.0500476190476,0.0531720430108,0.114743589744,0.11380952381,0.149047619048,0.107023809524
YBR145W,0.108333333333,,0.0575,0.0541666666667,0.06,0.0366666666667,0.035,0.0441666666667,0.08,,0.133333333333,0.0666666666667
YBR146W,0.0866666666667,0.075,0.0433333333333,0.0438888888889,0.0383333333333,0.0286666666667,0.0233333333333,0.031,0.0666666666667,0.0683333333333,0.09,0.0583333333333
YBR148W,,,0.03,,0.045,,0.0325,0.0183333333333,,,,
YBR149W,0.138333333333,0.145416666667,0.0687878787879,0.0718333333333,0.0707142857143,0.0483333333333,0.0468333333333,0.0494444444444,0.106666666667,0.102777777778,0.148333333333,0.0983333333333
YBR150C,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR151W,0.0858333333333,0.0758333333333,0.0433333333333,0.0361111111111,0.0433333333333,0.0258333333333,0.03,0.0216666666667,0.0744444444444,0.0611111111111,0.0933333333333,0.06
YBR153W,0.06,,0.0205555555556,0.0241666666667,0.0222222222222,0.0206666666667,0.0159523809524,0.0192857142857,0.045,0.04,0.055,0.0383333333333
YBR154C,0.195555555556,0.185555555556,0.0896666666667,0.103,0.104545454545,0.0680952380952,0.0691111111111,0.0669607843137,0.142083333333,0.152777777778,0.184166666667,0.130555555556
YBR155W,0.142222222222,0.131666666667,0.0652777777778,0.0727777777778,0.0741666666667,0.045,0.0488888888889,0.0414583333333,0.107916666667,0.100833333333,0.131666666667,0.0976666666667
YBR156C,,0.0583333333333,0.0258333333333,0.0333333333333,0.0308333333333,0.0183333333333,0.0216666666667,0.0127777777778,0.0466666666667,0.0483333333333,,0.0416666666667
YBR157C,,,,,,,,0.0183333333333,,,,0.0666666666667
YBR158W,0.035,0.0433333333333,0.0183333333333,0.0172222222222,0.0211111111111,0.0108333333333,0.0116666666667,0.0116666666667,0.035,0.0383333333333,0.0325,0.0258333333333
YBR159W,0.113333333333,0.116666666667,0.052,0.0555555555556,0.0583333333333,0.0348484848485,0.0366666666667,0.0383333333333,0.075,0.0791666666667,0.1025,0.0755555555556
YBR160W,0.135,0.138333333333,0.0766666666667,0.0691666666667,0.0725,0.0446666666667,0.0496666666667,0.0477777777778,0.103888888889,0.105,,0.118333333333
YBR161W,0.0783333333333,,0.0416666666667,0.0433333333333,0.04,0.025,0.0166666666667,0.025,0.0566666666667,,0.08,0.045
YBR162C,0.141923076923,0.151666666667,0.0766326530612,0.0769607843137,0.0768115942029,0.0502057613169,0.0516666666667,0.053137254902,0.107738095238,0.11125,0.137307692308,0.105909090909
YBR162W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR163W,,,0.00666666666667,0.0133333333333,0.005,0.005,0.00333333333333,0.005,,0.0183333333333,0.03,0.0133333333333
YBR164C,0.1525,0.166666666667,0.0758333333333,0.0854166666667,0.0796666666667,0.0545833333333,0.0538095238095,0.057,0.120416666667,0.114444444444,0.147916666667,0.105555555556
YBR165W,,,0.0616666666667,0.055,0.0533333333333,0.0316666666667,0.04,0.0366666666667,0.0933333333333,0.0916666666667,,0.0683333333333
YBR166C,0.116666666667,0.125,0.0533333333333,0.055,0.0566666666667,0.0516666666667,0.04,0.0408333333333,0.0933333333333,0.095,,0.0866666666667
YBR167C,,,0.0608333333333,0.065,0.0583333333333,0.035,0.0458333333333,0.0583333333333,0.1,0.106666666667,,0.0783333333333
YBR168W,,,,0.0133333333333,0.025,0.00833333333333,0.0116666666667,0.01,,0.035,,0.0266666666667
YBR169C,,0.118333333333,0.0483333333333,0.0616666666667,0.0616666666667,0.035,0.0358333333333,0.0316666666667,0.0716666666667,,0.113333333333,0.0766666666667
YBR170C,0.09,0.108333333333,0.0383333333333,0.0466666666667,0.04,0.0305555555556,0.0255555555556,0.0295833333333,0.065,0.0733333333333,0.0933333333333,0.0583333333333
YBR171W,0.123333333333,0.134166666667,0.0641666666667,0.0666666666667,0.0625,0.0416666666667,0.0427083333333,0.0444444444444,0.0991666666667,0.1,0.0966666666667,0.0875
YBR172C,0.095,0.101666666667,0.04,0.0416666666667,0.0470833333333,0.0283333333333,0.0291666666667,0.0292857142857,0.0691666666667,0.0761111111111,0.0916666666667,0.0625
YBR173C,0.2,0.181666666667,0.0983333333333,0.109333333333,0.1075,0.069375,0.0736363636364,0.0816666666667,0.15,0.145416666667,0.187222222222,0.147083333333
YBR175W,,,0.0233333333333,0.0216666666667,0.0266666666667,0.0194444444444,0.01875,0.0241666666667,0.05,0.04,,0.0466666666667
